Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
06-Jun-23,EQ,"1,288.60","1,288.60","1,273.00","1,304.50","1,281.00","1,279.00","1,278.94","1,672.60","1,185.30","1,00,08,100","12,79,97,83,085.80","4,29,482"
05-Jun-23,EQ,"1,304.00","1,309.45","1,297.30","1,299.00","1,306.00","1,304.50","1,305.52","1,672.60","1,185.30","50,02,553","6,53,09,40,466.45","1,46,088"
02-Jun-23,EQ,"1,309.00","1,312.90","1,296.05","1,319.50","1,299.70","1,299.00","1,302.59","1,672.60","1,185.30","1,09,09,311","14,21,04,01,347.45","3,25,917"
01-Jun-23,EQ,"1,322.55","1,329.50","1,318.10","1,318.30","1,320.55","1,319.50","1,322.90","1,672.60","1,185.30","42,77,841","5,65,91,76,889.55","1,89,819"
31-May-23,EQ,"1,319.85","1,331.10","1,314.15","1,323.85","1,317.80","1,318.30","1,320.55","1,672.60","1,185.30","1,78,00,782","23,50,68,91,088.20","1,80,184"
30-May-23,EQ,"1,315.00","1,326.40","1,309.15","1,314.40","1,322.40","1,323.85","1,318.50","1,672.60","1,185.30","62,74,719","8,27,31,97,083.60","1,67,284"
29-May-23,EQ,"1,332.70","1,332.70","1,309.85","1,317.45","1,315.00","1,314.40","1,316.49","1,672.60","1,185.30","44,19,365","5,81,80,35,563.65","1,60,816"
26-May-23,EQ,"1,306.00","1,323.45","1,306.00","1,304.35","1,316.00","1,317.45","1,317.45","1,672.60","1,185.30","55,21,606","7,27,44,38,393.35","1,67,863"
25-May-23,EQ,"1,294.50","1,307.00","1,289.25","1,298.65","1,306.00","1,304.35","1,298.27","1,672.60","1,185.30","43,34,121","5,62,68,53,058.25","1,08,453"
24-May-23,EQ,"1,296.30","1,305.00","1,291.30","1,300.05","1,299.90","1,298.65","1,299.49","1,672.60","1,185.30","48,24,077","6,26,88,59,654.15","1,25,041"
23-May-23,EQ,"1,299.20","1,314.15","1,297.05","1,292.80","1,300.80","1,300.05","1,306.71","1,672.60","1,185.30","74,36,031","9,71,67,02,068.30","2,22,142"
22-May-23,EQ,"1,272.95","1,295.60","1,270.25","1,268.90","1,291.80","1,292.80","1,286.85","1,672.60","1,185.30","76,25,947","9,81,34,24,557.30","1,85,776"
19-May-23,EQ,"1,256.05","1,273.30","1,252.80","1,246.00","1,269.00","1,268.90","1,267.85","1,672.60","1,185.30","1,10,94,136","14,06,56,70,107.50","2,26,582"
18-May-23,EQ,"1,258.60","1,259.65","1,242.45","1,246.90","1,249.95","1,246.00","1,251.78","1,672.60","1,185.30","69,48,732","8,69,83,06,736.25","1,96,055"
17-May-23,EQ,"1,260.60","1,260.95","1,242.45","1,264.30","1,248.40","1,246.90","1,248.69","1,672.60","1,185.30","1,04,65,667","13,06,83,46,605.80","3,25,651"
16-May-23,EQ,"1,265.00","1,273.95","1,262.75","1,258.35","1,263.15","1,264.30","1,268.45","1,672.60","1,185.30","52,36,469","6,64,22,19,899.60","2,26,514"
15-May-23,EQ,"1,249.90","1,268.90","1,245.65","1,245.20","1,258.40","1,258.35","1,261.92","1,672.60","1,185.30","55,34,710","6,98,43,73,569.40","2,92,801"
12-May-23,EQ,"1,253.35","1,256.00","1,239.05","1,256.10","1,247.00","1,245.20","1,247.46","1,672.60","1,185.30","82,92,212","10,34,42,38,724.75","3,58,335"
11-May-23,EQ,"1,270.25","1,275.90","1,253.05","1,263.25","1,257.95","1,256.10","1,263.79","1,672.60","1,185.30","68,88,461","8,70,55,78,132.05","2,92,712"
10-May-23,EQ,"1,276.40","1,276.40","1,259.15","1,270.70","1,264.00","1,263.25","1,264.19","1,672.60","1,185.30","65,15,734","8,23,71,32,025.55","2,51,732"
09-May-23,EQ,"1,266.00","1,272.00","1,260.70","1,265.60","1,271.55","1,270.70","1,268.61","1,672.60","1,185.30","49,69,897","6,30,48,37,447.50","1,49,093"
08-May-23,EQ,"1,262.45","1,270.30","1,255.20","1,259.10","1,266.50","1,265.60","1,264.62","1,672.60","1,185.30","52,60,842","6,65,29,49,232.95","1,75,093"
05-May-23,EQ,"1,279.00","1,279.00","1,254.25","1,273.55","1,260.40","1,259.10","1,262.94","1,672.60","1,185.30","53,73,791","6,78,67,76,239.30","1,75,015"
04-May-23,EQ,"1,268.95","1,275.80","1,262.50","1,269.15","1,272.50","1,273.55","1,271.17","1,672.60","1,185.30","45,05,401","5,72,71,14,799.70","1,57,671"
03-May-23,EQ,"1,266.00","1,272.50","1,262.10","1,277.45","1,268.00","1,269.15","1,268.21","1,672.60","1,185.30","55,49,783","7,03,82,85,252.90","1,38,772"
02-May-23,EQ,"1,254.55","1,279.75","1,254.55","1,252.75","1,278.10","1,277.45","1,272.67","1,672.60","1,185.30","88,86,401","11,30,94,40,091.60","2,78,371"
28-Apr-23,EQ,"1,255.70","1,259.00","1,244.95","1,246.25","1,252.95","1,252.75","1,252.17","1,672.60","1,185.30","1,01,18,277","12,66,97,77,883.05","2,40,556"
27-Apr-23,EQ,"1,230.00","1,247.80","1,225.40","1,227.55","1,247.00","1,246.25","1,237.22","1,672.60","1,185.30","80,20,704","9,92,34,08,235.75","2,06,555"
26-Apr-23,EQ,"1,228.00","1,233.00","1,220.55","1,224.90","1,227.00","1,227.55","1,226.74","1,672.60","1,185.30","56,80,192","6,96,80,97,179.25","1,66,360"
25-Apr-23,EQ,"1,225.95","1,235.50","1,215.00","1,226.30","1,227.00","1,224.90","1,226.05","1,672.60","1,185.30","68,08,576","8,34,76,24,194.35","2,10,989"
24-Apr-23,EQ,"1,228.00","1,230.00","1,218.00","1,227.35","1,228.85","1,226.30","1,223.22","1,672.60","1,185.30","83,13,774","10,16,95,81,098.40","2,74,139"
21-Apr-23,EQ,"1,228.10","1,233.25","1,220.00","1,223.40","1,227.00","1,227.35","1,226.45","1,672.60","1,185.30","86,91,352","10,65,95,41,176.70","2,09,013"
20-Apr-23,EQ,"1,230.70","1,237.85","1,221.40","1,232.20","1,223.50","1,223.40","1,227.55","1,672.60","1,185.30","86,21,249","10,58,29,96,524.25","2,96,296"
19-Apr-23,EQ,"1,254.35","1,254.35","1,229.40","1,259.35","1,230.95","1,232.20","1,238.18","1,672.60","1,185.30","1,13,07,230","14,00,03,60,449.75","4,03,650"
18-Apr-23,EQ,"1,269.95","1,269.95","1,253.10","1,258.30","1,259.00","1,259.35","1,260.58","1,672.60","1,185.30","1,24,30,884","15,67,01,47,000.65","4,54,051"
17-Apr-23,EQ,"1,250.30","1,261.15","1,185.30","1,389.20","1,259.00","1,258.30","1,239.97","1,672.60","1,185.30","5,31,71,705","65,93,11,04,710.55","13,24,241"
13-Apr-23,EQ,"1,409.75","1,411.05","1,383.00","1,428.30","1,383.40","1,389.20","1,394.12","1,814.00","1,355.00","1,12,67,238","15,70,78,60,354.85","3,45,857"
12-Apr-23,EQ,"1,413.05","1,431.50","1,400.00","1,406.15","1,429.00","1,428.30","1,419.34","1,814.00","1,355.00","58,31,169","8,27,64,00,910.70","1,36,836"
11-Apr-23,EQ,"1,428.90","1,433.35","1,389.00","1,427.60","1,402.30","1,406.15","1,409.62","1,814.00","1,355.00","69,42,255","9,78,59,70,823.85","1,82,219"
10-Apr-23,EQ,"1,423.95","1,434.00","1,415.00","1,421.90","1,427.00","1,427.60","1,427.30","1,814.00","1,355.00","49,93,788","7,12,76,32,332.50","1,29,744"
06-Apr-23,EQ,"1,416.00","1,428.40","1,410.35","1,423.55","1,422.35","1,421.90","1,419.78","1,893.00","1,355.00","69,48,465","9,86,52,66,278.35","2,29,597"
05-Apr-23,EQ,"1,400.00","1,427.50","1,400.00","1,410.85","1,425.85","1,423.55","1,420.13","1,893.00","1,355.00","75,06,334","10,66,00,03,784.65","1,42,387"
03-Apr-23,EQ,"1,435.00","1,435.00","1,405.15","1,427.95","1,410.00","1,410.85","1,412.65","1,893.00","1,355.00","52,42,764","7,40,61,74,019.45","1,81,180"
