Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-September-2023,3599.90,3611.00,3560.05,3577.45,3578.894988688720700233,84429,5782,302162525.00,72980,86.44,50.95,-22.45
22-September-2023,3580.05,3633.05,3564.55,3602.65,3603.125823127577081666,32498,4575,117094383.00,14414,44.35,68.50,22.60
21-September-2023,3590.00,3604.25,3528.10,3583.95,3558.070235280437226249,103196,11587,367178616.00,52444,50.82,76.15,-6.05
20-September-2023,3561.05,3625.00,3561.05,3606.55,3612.627450980392156862,32742,3720,118284648.00,16285,49.74,63.95,45.50
18-September-2023,3583.95,3618.95,3574.05,3604.90,3604.188308588064046579,85875,9548,309509671.00,64307,74.88,44.90,20.95
15-September-2023,3562.00,3606.50,3562.00,3599.85,3590.815895064871580748,49097,4493,176298288.00,24699,50.31,44.50,37.85
14-September-2023,3567.85,3597.65,3546.05,3559.15,3565.320230144041200611,24854,2660,88612469.00,9824,39.53,51.60,-8.70
13-September-2023,3562.55,3588.00,3545.05,3565.55,3565.630016835931135610,36826,3805,131307891.00,17553,47.66,42.95,3.00
12-September-2023,3485.05,3589.85,3484.05,3580.60,3545.046215077106619336,102261,8759,362519971.00,46146,45.13,105.80,95.55
11-September-2023,3451.15,3484.50,3445.10,3479.35,3471.911451277401461411,93745,10436,325474339.00,67224,71.71,39.40,28.20
8-September-2023,3445.05,3463.50,3435.10,3443.25,3445.087381504107857594,189880,14305,654153192.00,36639,19.30,28.40,-1.80
7-September-2023,3445.95,3462.00,3423.00,3455.55,3442.443303063196632336,37771,6066,130024526.00,21331,56.47,39.00,9.60
6-September-2023,3429.55,3443.60,3400.00,3429.85,3426.597405106970324361,36225,3001,124128491.00,23220,64.10,43.60,0.30
5-September-2023,3417.85,3447.00,3406.00,3427.85,3435.807218139624830787,41368,3635,142132473.00,24785,59.91,41.00,10.00
4-September-2023,3371.05,3432.55,3370.05,3417.85,3403.721864383747791819,36795,3473,125239946.00,20401,55.44,62.50,46.80
1-September-2023,3359.05,3389.00,3357.05,3379.20,3379.108705743343039203,47394,6585,160149478.00,23822,50.26,31.95,20.15
31-August-2023,3392.20,3416.50,3345.00,3357.05,3378.869939407973447570,25911,2894,87549899.00,11576,44.68,71.50,-35.15
30-August-2023,3390.00,3408.65,3382.05,3390.05,3398.840338451463923210,116058,7842,394462612.00,86112,74.20,26.60,0.05
29-August-2023,3376.05,3389.40,3366.00,3377.65,3377.139157961380183602,63180,4732,213367652.00,52380,82.91,23.40,1.60
28-August-2023,3386.05,3391.80,3360.00,3375.00,3375.291883562059383835,82413,7090,278167930.00,72929,88.49,31.80,-11.05
